TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-25 07:13:23,1769325203838,api.jabclubegy.com/api/auth/login,POST,,200,zrs7v-1769325202755-3d41684a2cdf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"Session saved: {
  sessionId: 'N64jQBVaV6ruBeThIJUR2t7wiavZ8q_Z',
  userId: 1,
  cookieName: 'jabclub.sid',
  cookieConfig: {
    domain: '.jabclubegy.com',
    secure: true,
    sameSite: 'none',
    httpOnly: true,
    path: '/',
    maxAge: 86399034
  }
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:13:23,1769325203838,api.jabclubegy.com/api/auth/login,POST,,200,zrs7v-1769325202755-3d41684a2cdf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,Set-Cookie header after session.save(): undefined,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:13:22,1769325202755,api.jabclubegy.com/api/auth/login,POST,,200,zrs7v-1769325202755-3d41684a2cdf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,974,iad1,290,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFT003D7SEM0ES1S8CJEZ2HH,wSQD6qGaMJha,1
2026-01-25 07:13:22,1769325202556,api.jabclubegy.com/api/auth/login,OPTIONS,,,5mtgm-1769325202434-4ac03c391cd3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: 'jxhW97kGSlRqOStsflf7t_4c5n2XrZPl',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/auth/login',
  method: 'OPTIONS',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:13:22,1769325202434,api.jabclubegy.com/api/auth/login,OPTIONS,,,5mtgm-1769325202434-4ac03c391cd3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,5,iad1,290,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFT0033E0DXYKDPH0BQ1TC4C,wSQD6qGaMJha,1
2026-01-25 07:12:45,1769325165147,api.jabclubegy.com/api/auth/me,GET,,401,d9m88-1769325164986-c90432ec6442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: '9R-qPcwXb4vcop7CAH0wRhke23_tO1he',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/auth/me',
  method: 'GET',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:12:45,1769325165147,api.jabclubegy.com/api/auth/me,GET,,401,d9m88-1769325164986-c90432ec6442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"👤 getCurrentUser - Session check: {
  sessionID: '9R-qPcwXb4vcop7CAH0wRhke23_tO1he',
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookie: undefined,
  sessionCookie: undefined
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:12:45,1769325165147,api.jabclubegy.com/api/auth/me,GET,,401,d9m88-1769325164986-c90432ec6442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",warning,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"⚠️ getCurrentUser - No userId in session: {
  sessionID: '9R-qPcwXb4vcop7CAH0wRhke23_tO1he',
  sessionKeys: [ 'cookie' ]
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:12:44,1769325164986,api.jabclubegy.com/api/auth/me,GET,,401,d9m88-1769325164986-c90432ec6442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,44,iad1,290,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFSZYYJ7MXDN667TESZFJ9SA,wSQD6qGaMJha,1
2026-01-25 07:11:17,1769325077379,api.jabclubegy.com/api/auth/me,GET,,,5shxl-1769325077250-f58158f59f6b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: 'dHWSV_aNgRfmiUdJwxNyRXr1VU92opaC',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/auth/me',
  method: 'GET',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:17,1769325077379,api.jabclubegy.com/api/auth/me,GET,,,5shxl-1769325077250-f58158f59f6b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"👤 getCurrentUser - Session check: {
  sessionID: 'dHWSV_aNgRfmiUdJwxNyRXr1VU92opaC',
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookie: undefined,
  sessionCookie: undefined
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:17,1769325077379,api.jabclubegy.com/api/auth/me,GET,,,5shxl-1769325077250-f58158f59f6b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",warning,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"⚠️ getCurrentUser - No userId in session: {
  sessionID: 'dHWSV_aNgRfmiUdJwxNyRXr1VU92opaC',
  sessionKeys: [ 'cookie' ]
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:17,1769325077250,api.jabclubegy.com/api/auth/me,GET,,,5shxl-1769325077250-f58158f59f6b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,7,iad1,290,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFSZW8VK1B7KRFAEGG052TS7,wSQD6qGaMJha,1
2026-01-25 07:11:16,1769325076867,api.jabclubegy.com/api/admin/dashboard/stats,GET,,401,7sghl-1769325076755-790d45ed014e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: 'lFYfribp8kPoE6dAb_mpwatpsStwMAtC',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/admin/dashboard/stats',
  method: 'GET',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:16,1769325076868,api.jabclubegy.com/api/admin/dashboard/stats,GET,,401,7sghl-1769325076755-790d45ed014e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"🔐 Auth middleware - Session check: {
  sessionID: 'lFYfribp8kPoE6dAb_mpwatpsStwMAtC',
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookie: undefined,
  sessionCookie: undefined
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:16,1769325076868,api.jabclubegy.com/api/admin/dashboard/stats,GET,,401,7sghl-1769325076755-790d45ed014e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",warning,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"⚠️ No userId in session: {
  sessionID: 'lFYfribp8kPoE6dAb_mpwatpsStwMAtC',
  sessionKeys: [ 'cookie' ]
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:16,1769325076755,api.jabclubegy.com/api/admin/dashboard/stats,GET,,401,7sghl-1769325076755-790d45ed014e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,6,iad1,290,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFSZW8BQJJTE74TJGKVMJKMM,wSQD6qGaMJha,1
2026-01-25 07:11:15,1769325075465,api.jabclubegy.com/api/auth/login,POST,,200,7sghl-1769325075349-da783b436672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: 'DSgXIZbsDEtRIUk0PPh7G6P6ZD7WE4PM',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/auth/login',
  method: 'POST',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:15,1769325075707,api.jabclubegy.com/api/auth/login,POST,,200,7sghl-1769325075349-da783b436672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"💾 Saving session to PostgreSQL: {
  sessionId: 'DSgXIZbsDEtRIUk0PPh7G6P6ZD7WE4PM',
  userId: 1,
  role: 'admin'
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:16,1769325076341,api.jabclubegy.com/api/auth/login,POST,,200,7sghl-1769325075349-da783b436672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"Session saved: {
  sessionId: 'DSgXIZbsDEtRIUk0PPh7G6P6ZD7WE4PM',
  userId: 1,
  cookieName: 'jabclub.sid',
  cookieConfig: {
    domain: '.jabclubegy.com',
    secure: true,
    sameSite: 'none',
    httpOnly: true,
    path: '/',
    maxAge: 86399124
  }
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:16,1769325076341,api.jabclubegy.com/api/auth/login,POST,,200,7sghl-1769325075349-da783b436672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,Set-Cookie header after session.save(): undefined,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:15,1769325075349,api.jabclubegy.com/api/auth/login,POST,,200,7sghl-1769325075349-da783b436672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,882,iad1,289,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFSZW6ZV58TRAGWR7D22HJGB,wSQD6qGaMJha,1
2026-01-25 07:11:15,1769325075149,api.jabclubegy.com/api/auth/login,OPTIONS,,204,z29pp-1769325075025-46bd9369a857,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: 'GDAczV5PRRnidg_gqTLp0pkIA0UzOIQj',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/auth/login',
  method: 'OPTIONS',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:15,1769325075025,api.jabclubegy.com/api/auth/login,OPTIONS,,204,z29pp-1769325075025-46bd9369a857,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/index.ts,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,8,iad1,289,2048,,prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,01KFSZW6NYVCP71Q5Z4AJ6H7CM,wSQD6qGaMJha,1
2026-01-25 07:11:00,1769325060462,api.jabclubegy.com/api/auth/me,GET,,,5mtgm-1769325060338-9f58d5479fb3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"📋 Request session info: {
  sessionID: 'vcOnMerLFepmhp13PC7MEigthriRCesO',
  cookieSessionID: undefined,
  sessionIDsMatch: false,
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookieHeader: 'missing',
  sessionCookie: 'not found',
  isSigned: undefined,
  url: '/api/auth/me',
  method: 'GET',
  sessionKeys: [ 'cookie' ],
  storeType: 'PGStore',
  hasStore: true
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:00,1769325060462,api.jabclubegy.com/api/auth/me,GET,,,5mtgm-1769325060338-9f58d5479fb3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"👤 getCurrentUser - Session check: {
  sessionID: 'vcOnMerLFepmhp13PC7MEigthriRCesO',
  hasSession: true,
  userId: undefined,
  role: undefined,
  cookie: undefined,
  sessionCookie: undefined
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
2026-01-25 07:11:00,1769325060462,api.jabclubegy.com/api/auth/me,GET,,,5mtgm-1769325060338-9f58d5479fb3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",warning,production,main,,serverless,,api.jabclubegy.com,api.jabclubegy.com,dpl_7Fvgf4B5jgQEbWcDj6oJL48o8kzZ,,,,,"⚠️ getCurrentUser - No userId in session: {
  sessionID: 'vcOnMerLFepmhp13PC7MEigthriRCesO',
  sessionKeys: [ 'cookie' ]
}",prj_PiULWFp3ADNxPLPvR42vjFB7jwQS,,,,,
